Timestamp,obs_id,SiteId,Value
16-03-2010 05:00,5997354,302,52149.33835
16-03-2010 05:15,6026291,302,52149.33835
16-03-2010 05:30,1797199,302,52149.33835
16-03-2010 05:45,5267412,302,52149.33835
16-03-2010 06:00,3901738,302,52149.33835
16-03-2010 06:15,5422993,302,52149.33835
16-03-2010 06:30,6942586,302,52149.33835
16-03-2010 06:45,6850080,302,52149.33835
16-03-2010 07:00,7364920,302,52149.33835
16-03-2010 07:15,6797066,302,52149.33835
16-03-2010 07:30,7043768,302,52149.33835
16-03-2010 07:45,7130757,302,52149.33835
16-03-2010 08:00,2720819,302,52149.33835
16-03-2010 08:15,7787193,302,52149.33835
16-03-2010 08:30,2723389,302,52149.33835
16-03-2010 08:45,7135700,302,52149.33835
16-03-2010 09:00,5325465,302,52149.33835
16-03-2010 09:15,6289814,302,52149.33835
16-03-2010 09:30,6156487,302,52149.33835
16-03-2010 09:45,263895,302,52149.33835
16-03-2010 10:00,3089238,302,52149.33835
16-03-2010 10:15,7707399,302,52149.33835
16-03-2010 10:30,1042523,302,52149.33835
16-03-2010 10:45,1131177,302,52149.33835
16-03-2010 11:00,107832,302,52149.33835
16-03-2010 11:15,4279274,302,52149.33835
16-03-2010 11:30,3144392,302,52149.33835
16-03-2010 11:45,3523379,302,52149.33835
16-03-2010 12:00,1957253,302,52149.33835
16-03-2010 12:15,7133687,302,52149.33835
16-03-2010 12:30,6266860,302,52149.33835
16-03-2010 12:45,4583345,302,52149.33835
16-03-2010 13:00,5840220,302,52149.33835
16-03-2010 13:15,4385903,302,52149.33835
16-03-2010 13:30,6066865,302,52149.33835
16-03-2010 13:45,626275,302,52149.33835
16-03-2010 14:00,5800713,302,52149.33835
16-03-2010 14:15,105865,302,52149.33835
16-03-2010 14:30,1765907,302,52149.33835
16-03-2010 14:45,5877791,302,52149.33835
16-03-2010 15:00,2439996,302,52149.33835
16-03-2010 15:15,927900,302,52149.33835
16-03-2010 15:30,2073310,302,52149.33835
16-03-2010 15:45,426477,302,52149.33835
16-03-2010 16:00,6852915,302,52149.33835
16-03-2010 16:15,1991258,302,52149.33835
16-03-2010 16:30,6183102,302,52149.33835
16-03-2010 16:45,161933,302,52149.33835
16-03-2010 17:00,2661626,302,52149.33835
16-03-2010 17:15,6515,302,52149.33835
16-03-2010 17:30,1376979,302,52149.33835
16-03-2010 17:45,6514321,302,52149.33835
16-03-2010 18:00,7154902,302,52149.33835
16-03-2010 18:15,5797260,302,52149.33835
16-03-2010 18:30,6323338,302,52149.33835
16-03-2010 18:45,6580068,302,52149.33835
16-03-2010 19:00,4523017,302,52149.33835
16-03-2010 19:15,5059833,302,52149.33835
16-03-2010 19:30,5393756,302,52149.33835
16-03-2010 19:45,6461857,302,52149.33835
16-03-2010 20:00,7853500,302,52149.33835
16-03-2010 20:15,5930409,302,52149.33835
16-03-2010 20:30,903865,302,52149.33835
16-03-2010 20:45,895195,302,52149.33835
16-03-2010 21:00,2449111,302,52149.33835
16-03-2010 21:15,1168452,302,52149.33835
16-03-2010 21:30,7786009,302,52149.33835
16-03-2010 21:45,3589524,302,52149.33835
16-03-2010 22:00,4513919,302,52149.33835
16-03-2010 22:15,7808636,302,52149.33835
16-03-2010 22:30,6433707,302,52149.33835
16-03-2010 22:45,2655746,302,52149.33835
16-03-2010 23:00,4913681,302,52149.33835
16-03-2010 23:15,3142867,302,52149.33835
16-03-2010 23:30,7172667,302,52149.33835
16-03-2010 23:45,1137615,302,52149.33835
17-03-2010 00:00,579232,302,52149.33835
17-03-2010 00:15,5959578,302,52149.33835
17-03-2010 00:30,7160982,302,52149.33835
17-03-2010 00:45,6653347,302,52149.33835
17-03-2010 01:00,6658640,302,52149.33835
17-03-2010 01:15,5377466,302,52149.33835
17-03-2010 01:30,3297886,302,52149.33835
17-03-2010 01:45,3780216,302,52149.33835
17-03-2010 02:00,2083341,302,52149.33835
17-03-2010 02:15,4218402,302,52149.33835
17-03-2010 02:30,2703829,302,52149.33835
17-03-2010 02:45,7435048,302,52149.33835
17-03-2010 03:00,2642581,302,52149.33835
17-03-2010 03:15,922702,302,52149.33835
17-03-2010 03:30,3733745,302,52149.33835
17-03-2010 03:45,4568957,302,52149.33835
17-03-2010 04:00,7719221,302,52149.33835
17-03-2010 04:15,2435612,302,52149.33835
17-03-2010 04:30,5739581,302,52149.33835
17-03-2010 04:45,3525801,302,52149.33835
17-03-2010 05:00,6073463,302,52149.33835
17-03-2010 05:15,6303790,302,52149.33835
17-03-2010 05:30,2212439,302,52149.33835
17-03-2010 05:45,5909986,302,52149.33835
17-03-2010 06:00,4845018,302,52149.33835
17-03-2010 06:15,5150848,302,52149.33835
17-03-2010 06:30,3834625,302,52149.33835
17-03-2010 06:45,1230720,302,52149.33835
17-03-2010 07:00,1995856,302,52149.33835
17-03-2010 07:15,1115288,302,52149.33835
17-03-2010 07:30,1286550,302,52149.33835
17-03-2010 07:45,4951847,302,52149.33835
17-03-2010 08:00,2576457,302,52149.33835
17-03-2010 08:15,4738257,302,52149.33835
17-03-2010 08:30,2426498,302,52149.33835
17-03-2010 08:45,1581505,302,52149.33835
17-03-2010 09:00,6055820,302,52149.33835
17-03-2010 09:15,3179235,302,52149.33835
17-03-2010 09:30,298876,302,52149.33835
17-03-2010 09:45,7013745,302,52149.33835
17-03-2010 10:00,6124031,302,52149.33835
17-03-2010 10:15,3048765,302,52149.33835
17-03-2010 10:30,1778819,302,52149.33835
17-03-2010 10:45,4635586,302,52149.33835
17-03-2010 11:00,4288980,302,52149.33835
17-03-2010 11:15,3013010,302,52149.33835
17-03-2010 11:30,5533244,302,52149.33835
17-03-2010 11:45,3148056,302,52149.33835
17-03-2010 12:00,7088876,302,52149.33835
17-03-2010 12:15,6131995,302,52149.33835
17-03-2010 12:30,2703449,302,52149.33835
17-03-2010 12:45,1024722,302,52149.33835
17-03-2010 13:00,1128281,302,52149.33835
17-03-2010 13:15,3419184,302,52149.33835
17-03-2010 13:30,1985400,302,52149.33835
17-03-2010 13:45,5516375,302,52149.33835
17-03-2010 14:00,718864,302,52149.33835
17-03-2010 14:15,7043473,302,52149.33835
17-03-2010 14:30,7832810,302,52149.33835
17-03-2010 14:45,5444473,302,52149.33835
17-03-2010 15:00,857091,302,52149.33835
17-03-2010 15:15,6858853,302,52149.33835
17-03-2010 15:30,1092581,302,52149.33835
17-03-2010 15:45,4630623,302,52149.33835
17-03-2010 16:00,7771939,302,52149.33835
17-03-2010 16:15,7476323,302,52149.33835
17-03-2010 16:30,564793,302,52149.33835
17-03-2010 16:45,7485318,302,52149.33835
17-03-2010 17:00,7408603,302,52149.33835
17-03-2010 17:15,2702267,302,52149.33835
17-03-2010 17:30,5226086,302,52149.33835
17-03-2010 17:45,1064626,302,52149.33835
17-03-2010 18:00,2067875,302,52149.33835
17-03-2010 18:15,4078142,302,52149.33835
17-03-2010 18:30,2794731,302,52149.33835
17-03-2010 18:45,7620137,302,52149.33835
17-03-2010 19:00,652831,302,52149.33835
17-03-2010 19:15,6554698,302,52149.33835
17-03-2010 19:30,7171527,302,52149.33835
17-03-2010 19:45,6810975,302,52149.33835
17-03-2010 20:00,4524153,302,52149.33835
17-03-2010 20:15,7415050,302,52149.33835
17-03-2010 20:30,5311880,302,52149.33835
17-03-2010 20:45,4657309,302,52149.33835
17-03-2010 21:00,3367042,302,52149.33835
17-03-2010 21:15,695258,302,52149.33835
17-03-2010 21:30,2593066,302,52149.33835
17-03-2010 21:45,2099378,302,52149.33835
17-03-2010 22:00,7422580,302,52149.33835
17-03-2010 22:15,5694064,302,52149.33835
17-03-2010 22:30,3671228,302,52149.33835
17-03-2010 22:45,5014065,302,52149.33835
17-03-2010 23:00,4666683,302,52149.33835
17-03-2010 23:15,6691398,302,52149.33835
17-03-2010 23:30,5232082,302,52149.33835
17-03-2010 23:45,1570748,302,52149.33835
18-03-2010 00:00,2373435,302,52149.33835
18-03-2010 00:15,2478648,302,52149.33835
18-03-2010 00:30,1805276,302,52149.33835
18-03-2010 00:45,2994930,302,52149.33835
18-03-2010 01:00,3968528,302,52149.33835
18-03-2010 01:15,475948,302,52149.33835
18-03-2010 01:30,2478604,302,52149.33835
18-03-2010 01:45,160370,302,52149.33835
18-03-2010 02:00,2106323,302,52149.33835
18-03-2010 02:15,2202239,302,52149.33835
18-03-2010 02:30,3592310,302,52149.33835
18-03-2010 02:45,3156480,302,52149.33835
18-03-2010 03:00,4141512,302,52149.33835
18-03-2010 03:15,6022395,302,52149.33835
18-03-2010 03:30,4185253,302,52149.33835
18-03-2010 03:45,910508,302,52149.33835
18-03-2010 04:00,6221605,302,52149.33835
18-03-2010 04:15,583772,302,52149.33835
18-03-2010 04:30,6513940,302,52149.33835
18-03-2010 04:45,7398088,302,52149.33835
18-03-2010 05:00,7832601,302,52149.33835
18-03-2010 05:15,511939,302,52149.33835
18-03-2010 05:30,4355590,302,52149.33835
18-03-2010 05:45,2120154,302,52149.33835
18-03-2010 06:00,7507764,302,52149.33835
18-03-2010 06:15,6423144,302,52149.33835
18-03-2010 06:30,644166,302,52149.33835
18-03-2010 06:45,7543696,302,52149.33835
18-03-2010 07:00,966213,302,52149.33835
18-03-2010 07:15,6616499,302,52149.33835
18-03-2010 07:30,7833745,302,52149.33835
18-03-2010 07:45,4699874,302,52149.33835
18-03-2010 08:00,3383399,302,52149.33835
18-03-2010 08:15,2319735,302,52149.33835
18-03-2010 08:30,3040039,302,52149.33835
18-03-2010 08:45,3629834,302,52149.33835
18-03-2010 09:00,588654,302,52149.33835
18-03-2010 09:15,6560063,302,52149.33835
18-03-2010 09:30,91509,302,52149.33835
18-03-2010 09:45,1279681,302,52149.33835
18-03-2010 10:00,5971222,302,52149.33835
18-03-2010 10:15,1420962,302,52149.33835
18-03-2010 10:30,1319195,302,52149.33835
18-03-2010 10:45,7780639,302,52149.33835
18-03-2010 11:00,7466103,302,52149.33835
18-03-2010 11:15,2731760,302,52149.33835
18-03-2010 11:30,1379760,302,52149.33835
18-03-2010 11:45,3463997,302,52149.33835
18-03-2010 12:00,2555000,302,52149.33835
18-03-2010 12:15,5711719,302,52149.33835
18-03-2010 12:30,3813298,302,52149.33835
18-03-2010 12:45,1370290,302,52149.33835
18-03-2010 13:00,1367742,302,52149.33835
18-03-2010 13:15,428145,302,52149.33835
18-03-2010 13:30,6356544,302,52149.33835
18-03-2010 13:45,7276261,302,52149.33835
18-03-2010 14:00,3670327,302,52149.33835
18-03-2010 14:15,7851140,302,52149.33835
18-03-2010 14:30,1650202,302,52149.33835
18-03-2010 14:45,2056340,302,52149.33835
18-03-2010 15:00,5018418,302,52149.33835
18-03-2010 15:15,3817506,302,52149.33835
18-03-2010 15:30,2246656,302,52149.33835
18-03-2010 15:45,4942643,302,52149.33835
18-03-2010 16:00,2540655,302,52149.33835
18-03-2010 16:15,2172120,302,52149.33835
18-03-2010 16:30,2926449,302,52149.33835
18-03-2010 16:45,6436490,302,52149.33835
18-03-2010 17:00,2781381,302,52149.33835
18-03-2010 17:15,2136182,302,52149.33835
18-03-2010 17:30,2519805,302,52149.33835
18-03-2010 17:45,4989866,302,52149.33835
18-03-2010 18:00,7420702,302,52149.33835
18-03-2010 18:15,5682015,302,52149.33835
18-03-2010 18:30,4058044,302,52149.33835
18-03-2010 18:45,3637525,302,52149.33835
18-03-2010 19:00,7154310,302,52149.33835
18-03-2010 19:15,521489,302,52149.33835
18-03-2010 19:30,7540536,302,52149.33835
18-03-2010 19:45,1472795,302,52149.33835
18-03-2010 20:00,3008177,302,52149.33835
18-03-2010 20:15,6753419,302,52149.33835
18-03-2010 20:30,6179261,302,52149.33835
18-03-2010 20:45,1239782,302,52149.33835
18-03-2010 21:00,2596123,302,52149.33835
18-03-2010 21:15,4715533,302,52149.33835
18-03-2010 21:30,7644095,302,52149.33835
18-03-2010 21:45,7544160,302,52149.33835
18-03-2010 22:00,7491897,302,52149.33835
18-03-2010 22:15,236381,302,52149.33835
18-03-2010 22:30,1791642,302,52149.33835
18-03-2010 22:45,7015699,302,52149.33835
18-03-2010 23:00,4793279,302,52149.33835
18-03-2010 23:15,2171583,302,52149.33835
18-03-2010 23:30,2301925,302,52149.33835
18-03-2010 23:45,6488957,302,52149.33835
19-03-2010 00:00,6338616,302,52149.33835
19-03-2010 00:15,3532225,302,52149.33835
19-03-2010 00:30,7625308,302,52149.33835
19-03-2010 00:45,3420898,302,52149.33835
19-03-2010 01:00,7680605,302,52149.33835
19-03-2010 01:15,141439,302,52149.33835
19-03-2010 01:30,2171378,302,52149.33835
19-03-2010 01:45,821691,302,52149.33835
19-03-2010 02:00,7562059,302,52149.33835
19-03-2010 02:15,375118,302,52149.33835
19-03-2010 02:30,3652441,302,52149.33835
19-03-2010 02:45,2185712,302,52149.33835
19-03-2010 03:00,5503946,302,52149.33835
19-03-2010 03:15,7223709,302,52149.33835
19-03-2010 03:30,2062513,302,52149.33835
19-03-2010 03:45,3442529,302,52149.33835
19-03-2010 04:00,5278664,302,52149.33835
19-03-2010 04:15,4407691,302,52149.33835
19-03-2010 04:30,4181901,302,52149.33835
19-03-2010 04:45,7548419,302,52149.33835
19-03-2010 05:00,1103300,302,52149.33835
19-03-2010 05:15,7782157,302,52149.33835
19-03-2010 05:30,4428094,302,52149.33835
19-03-2010 05:45,6777482,302,52149.33835
19-03-2010 06:00,1486540,302,52149.33835
19-03-2010 06:15,2836553,302,52149.33835
19-03-2010 06:30,2533915,302,52149.33835
19-03-2010 06:45,3707382,302,52149.33835
19-03-2010 07:00,3479962,302,52149.33835
19-03-2010 07:15,1820130,302,52149.33835
19-03-2010 07:30,5199377,302,52149.33835
19-03-2010 07:45,1473557,302,52149.33835
19-03-2010 08:00,5198557,302,52149.33835
19-03-2010 08:15,6752428,302,52149.33835
19-03-2010 08:30,2453770,302,52149.33835
19-03-2010 08:45,6007210,302,52149.33835
19-03-2010 09:00,6670272,302,52149.33835
19-03-2010 09:15,3088763,302,52149.33835
19-03-2010 09:30,2220353,302,52149.33835
19-03-2010 09:45,1671657,302,52149.33835
19-03-2010 10:00,3442780,302,52149.33835
19-03-2010 10:15,7710158,302,52149.33835
19-03-2010 10:30,1538129,302,52149.33835
19-03-2010 10:45,6627696,302,52149.33835
19-03-2010 11:00,7542879,302,52149.33835
19-03-2010 11:15,6397416,302,52149.33835
19-03-2010 11:30,1750219,302,52149.33835
19-03-2010 11:45,5558025,302,52149.33835
19-03-2010 12:00,6863518,302,52149.33835
19-03-2010 12:15,7393133,302,52149.33835
19-03-2010 12:30,5020583,302,52149.33835
19-03-2010 12:45,1107349,302,52149.33835
19-03-2010 13:00,7472139,302,52149.33835
19-03-2010 13:15,4156874,302,52149.33835
19-03-2010 13:30,4103750,302,52149.33835
19-03-2010 13:45,4900454,302,52149.33835
19-03-2010 14:00,2430980,302,52149.33835
19-03-2010 14:15,7818032,302,52149.33835
19-03-2010 14:30,5960456,302,52149.33835
19-03-2010 14:45,2523231,302,52149.33835
19-03-2010 15:00,6331473,302,52149.33835
19-03-2010 15:15,2876177,302,52149.33835
19-03-2010 15:30,2845494,302,52149.33835
19-03-2010 15:45,7266662,302,52149.33835
19-03-2010 16:00,6744691,302,52149.33835
19-03-2010 16:15,5987273,302,52149.33835
19-03-2010 16:30,3237925,302,52149.33835
19-03-2010 16:45,6558858,302,52149.33835
19-03-2010 17:00,6805222,302,52149.33835
19-03-2010 17:15,7192103,302,52149.33835
19-03-2010 17:30,6172471,302,52149.33835
19-03-2010 17:45,7264455,302,52149.33835
19-03-2010 18:00,3006856,302,52149.33835
19-03-2010 18:15,7694857,302,52149.33835
19-03-2010 18:30,1762781,302,52149.33835
19-03-2010 18:45,2839549,302,52149.33835
19-03-2010 19:00,2909455,302,52149.33835
19-03-2010 19:15,4881195,302,52149.33835
19-03-2010 19:30,418198,302,52149.33835
19-03-2010 19:45,7856342,302,52149.33835
19-03-2010 20:00,6848884,302,52149.33835
19-03-2010 20:15,5037417,302,52149.33835
19-03-2010 20:30,1281507,302,52149.33835
19-03-2010 20:45,7070423,302,52149.33835
19-03-2010 21:00,1110527,302,52149.33835
19-03-2010 21:15,6712427,302,52149.33835
19-03-2010 21:30,6591485,302,52149.33835
19-03-2010 21:45,3501726,302,52149.33835
19-03-2010 22:00,6245480,302,52149.33835
19-03-2010 22:15,5818965,302,52149.33835
19-03-2010 22:30,7227718,302,52149.33835
19-03-2010 22:45,5439687,302,52149.33835
19-03-2010 23:00,7418198,302,52149.33835
19-03-2010 23:15,5277869,302,52149.33835
19-03-2010 23:30,6496161,302,52149.33835
19-03-2010 23:45,6179691,302,52149.33835
20-03-2010 00:00,3263244,302,52149.33835
20-03-2010 00:15,4448060,302,52149.33835
20-03-2010 00:30,2630307,302,52149.33835
20-03-2010 00:45,1562773,302,52149.33835
20-03-2010 01:00,4940234,302,52149.33835
20-03-2010 01:15,6179776,302,52149.33835
20-03-2010 01:30,4576914,302,52149.33835
20-03-2010 01:45,2035096,302,52149.33835
20-03-2010 02:00,5116669,302,52149.33835
20-03-2010 02:15,6540829,302,52149.33835
20-03-2010 02:30,7669042,302,52149.33835
20-03-2010 02:45,3855741,302,52149.33835
20-03-2010 03:00,470398,302,52149.33835
20-03-2010 03:15,5949622,302,52149.33835
20-03-2010 03:30,375941,302,52149.33835
20-03-2010 03:45,4985387,302,52149.33835
20-03-2010 04:00,7367004,302,52149.33835
20-03-2010 04:15,9445,302,52149.33835
20-03-2010 04:30,2790770,302,52149.33835
20-03-2010 04:45,4054742,302,52149.33835
20-03-2010 05:00,7286903,302,52149.33835
20-03-2010 05:15,585231,302,52149.33835
20-03-2010 05:30,2443450,302,52149.33835
20-03-2010 05:45,5128676,302,52149.33835
20-03-2010 06:00,6653081,302,52149.33835
20-03-2010 06:15,3279307,302,52149.33835
20-03-2010 06:30,1862863,302,52149.33835
20-03-2010 06:45,1092060,302,52149.33835
20-03-2010 07:00,1716513,302,52149.33835
20-03-2010 07:15,1587083,302,52149.33835
20-03-2010 07:30,4525792,302,52149.33835
20-03-2010 07:45,1594507,302,52149.33835
20-03-2010 08:00,6325409,302,52149.33835
20-03-2010 08:15,4117831,302,52149.33835
20-03-2010 08:30,1184962,302,52149.33835
20-03-2010 08:45,1001510,302,52149.33835
20-03-2010 09:00,4064298,302,52149.33835
20-03-2010 09:15,4522568,302,52149.33835
20-03-2010 09:30,224572,302,52149.33835
20-03-2010 09:45,322633,302,52149.33835
20-03-2010 10:00,3366984,302,52149.33835
20-03-2010 10:15,2164114,302,52149.33835
20-03-2010 10:30,4264463,302,52149.33835
20-03-2010 10:45,223913,302,52149.33835
20-03-2010 11:00,1901535,302,52149.33835
20-03-2010 11:15,619075,302,52149.33835
20-03-2010 11:30,2834151,302,52149.33835
20-03-2010 11:45,3082251,302,52149.33835
20-03-2010 12:00,990421,302,52149.33835
20-03-2010 12:15,2449766,302,52149.33835
20-03-2010 12:30,1482590,302,52149.33835
20-03-2010 12:45,1359412,302,52149.33835
20-03-2010 13:00,4010228,302,52149.33835
20-03-2010 13:15,7110929,302,52149.33835
20-03-2010 13:30,1284079,302,52149.33835
20-03-2010 13:45,7369746,302,52149.33835
20-03-2010 14:00,4749707,302,52149.33835
20-03-2010 14:15,6321020,302,52149.33835
20-03-2010 14:30,1045426,302,52149.33835
20-03-2010 14:45,4147874,302,52149.33835
20-03-2010 15:00,3207958,302,52149.33835
20-03-2010 15:15,2015139,302,52149.33835
20-03-2010 15:30,4187897,302,52149.33835
20-03-2010 15:45,1776157,302,52149.33835
20-03-2010 16:00,500665,302,52149.33835
20-03-2010 16:15,695414,302,52149.33835
20-03-2010 16:30,5809653,302,52149.33835
20-03-2010 16:45,876446,302,52149.33835
20-03-2010 17:00,3488516,302,52149.33835
20-03-2010 17:15,1107422,302,52149.33835
20-03-2010 17:30,2019590,302,52149.33835
20-03-2010 17:45,5443474,302,52149.33835
20-03-2010 18:00,6478907,302,52149.33835
20-03-2010 18:15,5333757,302,52149.33835
20-03-2010 18:30,3508918,302,52149.33835
20-03-2010 18:45,3153685,302,52149.33835
20-03-2010 19:00,2417493,302,52149.33835
20-03-2010 19:15,3408003,302,52149.33835
20-03-2010 19:30,4808196,302,52149.33835
20-03-2010 19:45,4846544,302,52149.33835
20-03-2010 20:00,1133810,302,52149.33835
20-03-2010 20:15,7481820,302,52149.33835
20-03-2010 20:30,6186725,302,52149.33835
20-03-2010 20:45,759151,302,52149.33835
20-03-2010 21:00,1708628,302,52149.33835
20-03-2010 21:15,5052152,302,52149.33835
20-03-2010 21:30,364703,302,52149.33835
20-03-2010 21:45,2872537,302,52149.33835
20-03-2010 22:00,402369,302,52149.33835
20-03-2010 22:15,6865942,302,52149.33835
20-03-2010 22:30,6536620,302,52149.33835
20-03-2010 22:45,7424309,302,52149.33835
20-03-2010 23:00,5958849,302,52149.33835
20-03-2010 23:15,3116670,302,52149.33835
20-03-2010 23:30,2343748,302,52149.33835
20-03-2010 23:45,2443398,302,52149.33835
21-03-2010 00:00,4502728,302,52149.33835
21-03-2010 00:15,2193719,302,52149.33835
21-03-2010 00:30,6913021,302,52149.33835
21-03-2010 00:45,7448346,302,52149.33835
21-03-2010 01:00,7440108,302,52149.33835
21-03-2010 01:15,5285049,302,52149.33835
21-03-2010 01:30,4432934,302,52149.33835
21-03-2010 01:45,6351867,302,52149.33835
21-03-2010 02:00,7861122,302,52149.33835
21-03-2010 02:15,4861135,302,52149.33835
21-03-2010 02:30,3873752,302,52149.33835
21-03-2010 02:45,4942414,302,52149.33835
21-03-2010 03:00,6728335,302,52149.33835
21-03-2010 03:15,5166748,302,52149.33835
21-03-2010 03:30,5812755,302,52149.33835
21-03-2010 03:45,5080591,302,52149.33835
21-03-2010 04:00,767147,302,52149.33835
21-03-2010 04:15,2898189,302,52149.33835
21-03-2010 04:30,1654070,302,52149.33835
21-03-2010 04:45,6353439,302,52149.33835
21-03-2010 05:00,399108,302,52149.33835
21-03-2010 05:15,6086541,302,52149.33835
21-03-2010 05:30,6005223,302,52149.33835
21-03-2010 05:45,4349794,302,52149.33835
21-03-2010 06:00,7612551,302,52149.33835
21-03-2010 06:15,617669,302,52149.33835
21-03-2010 06:30,5270085,302,52149.33835
21-03-2010 06:45,6976134,302,52149.33835
21-03-2010 07:00,738687,302,52149.33835
21-03-2010 07:15,1706214,302,52149.33835
21-03-2010 07:30,7729039,302,52149.33835
21-03-2010 07:45,2779440,302,52149.33835
21-03-2010 08:00,5507393,302,52149.33835
21-03-2010 08:15,1287613,302,52149.33835
21-03-2010 08:30,7159116,302,52149.33835
21-03-2010 08:45,425524,302,52149.33835
21-03-2010 09:00,5485815,302,52149.33835
21-03-2010 09:15,926758,302,52149.33835
21-03-2010 09:30,2648613,302,52149.33835
21-03-2010 09:45,4176686,302,52149.33835
21-03-2010 10:00,5513106,302,52149.33835
21-03-2010 10:15,983172,302,52149.33835
21-03-2010 10:30,488306,302,52149.33835
21-03-2010 10:45,4226906,302,52149.33835
21-03-2010 11:00,5684304,302,52149.33835
21-03-2010 11:15,4127562,302,52149.33835
21-03-2010 11:30,5991282,302,52149.33835
21-03-2010 11:45,1399554,302,52149.33835
21-03-2010 12:00,4635317,302,52149.33835
21-03-2010 12:15,3648543,302,52149.33835
21-03-2010 12:30,2359710,302,52149.33835
21-03-2010 12:45,3130092,302,52149.33835
21-03-2010 13:00,1159515,302,52149.33835
21-03-2010 13:15,6567833,302,52149.33835
21-03-2010 13:30,1349398,302,52149.33835
21-03-2010 13:45,4346712,302,52149.33835
21-03-2010 14:00,5874355,302,52149.33835
21-03-2010 14:15,7593623,302,52149.33835
21-03-2010 14:30,4379940,302,52149.33835
21-03-2010 14:45,5169683,302,52149.33835
21-03-2010 15:00,1541510,302,52149.33835
21-03-2010 15:15,3360546,302,52149.33835
21-03-2010 15:30,1136842,302,52149.33835
21-03-2010 15:45,82227,302,52149.33835
21-03-2010 16:00,3122569,302,52149.33835
21-03-2010 16:15,1202843,302,52149.33835
21-03-2010 16:30,7416857,302,52149.33835
21-03-2010 16:45,2064299,302,52149.33835
21-03-2010 17:00,2585148,302,52149.33835
21-03-2010 17:15,3973358,302,52149.33835
21-03-2010 17:30,7022003,302,52149.33835
21-03-2010 17:45,2037323,302,52149.33835
21-03-2010 18:00,3366003,302,52149.33835
21-03-2010 18:15,4239866,302,52149.33835
21-03-2010 18:30,6400156,302,52149.33835
21-03-2010 18:45,6690505,302,52149.33835
21-03-2010 19:00,6191530,302,52149.33835
21-03-2010 19:15,4877454,302,52149.33835
21-03-2010 19:30,6547708,302,52149.33835
21-03-2010 19:45,2243800,302,52149.33835
21-03-2010 20:00,365002,302,52149.33835
21-03-2010 20:15,7774979,302,52149.33835
21-03-2010 20:30,1264979,302,52149.33835
21-03-2010 20:45,4812333,302,52149.33835
21-03-2010 21:00,6301448,302,52149.33835
21-03-2010 21:15,7080469,302,52149.33835
21-03-2010 21:30,1439699,302,52149.33835
21-03-2010 21:45,4580621,302,52149.33835
21-03-2010 22:00,6617307,302,52149.33835
21-03-2010 22:15,4507088,302,52149.33835
21-03-2010 22:30,2523012,302,52149.33835
21-03-2010 22:45,5402299,302,52149.33835
21-03-2010 23:00,4047707,302,52149.33835
21-03-2010 23:15,5336826,302,52149.33835
21-03-2010 23:30,7578526,302,52149.33835
21-03-2010 23:45,6765386,302,52149.33835
22-03-2010 00:00,1310199,302,52149.33835
22-03-2010 00:15,6237029,302,52149.33835
22-03-2010 00:30,3268675,302,52149.33835
22-03-2010 00:45,6763326,302,52149.33835
22-03-2010 01:00,4653833,302,52149.33835
22-03-2010 01:15,3755648,302,52149.33835
22-03-2010 01:30,3818237,302,52149.33835
22-03-2010 01:45,356856,302,52149.33835
22-03-2010 02:00,323261,302,52149.33835
22-03-2010 02:15,4942689,302,52149.33835
22-03-2010 02:30,126072,302,52149.33835
22-03-2010 02:45,2245861,302,52149.33835
22-03-2010 03:00,7682558,302,52149.33835
22-03-2010 03:15,1591485,302,52149.33835
22-03-2010 03:30,3591840,302,52149.33835
22-03-2010 03:45,4145706,302,52149.33835
22-03-2010 04:00,6240283,302,52149.33835
22-03-2010 04:15,5095440,302,52149.33835
22-03-2010 04:30,3764664,302,52149.33835
22-03-2010 04:45,4774929,302,52149.33835
22-03-2010 05:00,25193,302,52149.33835
22-03-2010 05:15,1553702,302,52149.33835
22-03-2010 05:30,6627782,302,52149.33835
22-03-2010 05:45,7692959,302,52149.33835
22-03-2010 06:00,5920516,302,52149.33835
22-03-2010 06:15,4754258,302,52149.33835
22-03-2010 06:30,1793500,302,52149.33835
22-03-2010 06:45,4582714,302,52149.33835
22-03-2010 07:00,7042353,302,52149.33835
22-03-2010 07:15,2413106,302,52149.33835
22-03-2010 07:30,6386022,302,52149.33835
22-03-2010 07:45,4463258,302,52149.33835
22-03-2010 08:00,2471381,302,52149.33835
22-03-2010 08:15,4757182,302,52149.33835
22-03-2010 08:30,1049744,302,52149.33835
22-03-2010 08:45,5752567,302,52149.33835
22-03-2010 09:00,7342758,302,52149.33835
22-03-2010 09:15,6332743,302,52149.33835
22-03-2010 09:30,3948516,302,52149.33835
22-03-2010 09:45,3224038,302,52149.33835
22-03-2010 10:00,1131795,302,52149.33835
22-03-2010 10:15,1803552,302,52149.33835
22-03-2010 10:30,5042656,302,52149.33835
22-03-2010 10:45,5446151,302,52149.33835
22-03-2010 11:00,2277457,302,52149.33835
22-03-2010 11:15,4157376,302,52149.33835
22-03-2010 11:30,3924507,302,52149.33835
22-03-2010 11:45,647548,302,52149.33835
22-03-2010 12:00,2032474,302,52149.33835
22-03-2010 12:15,1860104,302,52149.33835
22-03-2010 12:30,2783106,302,52149.33835
22-03-2010 12:45,3683186,302,52149.33835
22-03-2010 13:00,4251049,302,52149.33835
22-03-2010 13:15,1673585,302,52149.33835
